captured_at,source_timestamp,product,bid,ask,mid
2026-05-05T21:03:47.640435,2026-05-05T21:03:38.340797+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:50.334166,2026-05-05T21:03:47.338478+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:52.586862,2026-05-05T21:03:47.338478+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:55.105734,2026-05-05T21:03:47.338478+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:03:57.868137,2026-05-05T21:03:56.127734+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:00.982232,2026-05-05T21:03:56.127734+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:03.855699,2026-05-05T21:03:56.127734+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:06.642019,2026-05-05T21:04:04.730196+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:08.964380,2026-05-05T21:04:04.730196+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:11.588563,2026-05-05T21:04:04.730196+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:14.353156,2026-05-05T21:04:04.730196+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:16.939445,2026-05-05T21:04:14.101852+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:19.587442,2026-05-05T21:04:14.101852+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:22.381396,2026-05-05T21:04:14.101852+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:25.432417,2026-05-05T21:04:22.827096+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:28.084112,2026-05-05T21:04:22.827096+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:30.373703,2026-05-05T21:04:22.827096+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:33.210265,2026-05-05T21:04:31.566056+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:36.131803,2026-05-05T21:04:31.566056+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:38.806803,2026-05-05T21:04:31.566056+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:41.254214,2026-05-05T21:04:40.745425+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:43.859935,2026-05-05T21:04:40.745425+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:46.919828,2026-05-05T21:04:40.745425+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:49.690572,2026-05-05T21:04:40.745425+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:51.943321,2026-05-05T21:04:49.450959+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:54.339247,2026-05-05T21:04:49.450959+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:56.615081,2026-05-05T21:04:49.450959+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:04:58.873883,2026-05-05T21:04:57.976521+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:01.395705,2026-05-05T21:04:57.976521+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:04.128935,2026-05-05T21:04:57.976521+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:07.006610,2026-05-05T21:04:57.976521+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:09.477257,2026-05-05T21:05:07.669732+01:00,eur,1.1696,1.1697,1.1696499999999999
2026-05-05T21:05:12.204258,2026-05-05T21:05:07.669732+01:00,eur,1.1696,1.1697,1.1696499999999999
2026-05-05T21:05:14.894479,2026-05-05T21:05:07.669732+01:00,eur,1.1696,1.1697,1.1696499999999999
2026-05-05T21:05:17.336952,2026-05-05T21:05:15.923371+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:05:19.826537,2026-05-05T21:05:15.923371+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:05:22.361403,2026-05-05T21:05:15.923371+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:05:24.975686,2026-05-05T21:05:15.923371+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:05:27.631360,2026-05-05T21:05:24.940987+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:30.171192,2026-05-05T21:05:24.940987+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:32.941674,2026-05-05T21:05:24.940987+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:35.455273,2026-05-05T21:05:34.103079+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:38.351163,2026-05-05T21:05:34.103079+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:40.760670,2026-05-05T21:05:34.103079+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:43.489227,2026-05-05T21:05:42.571138+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:45.808030,2026-05-05T21:05:42.571138+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:48.534399,2026-05-05T21:05:42.571138+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:50.494062,2026-05-05T21:05:42.571138+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:05:53.421373,2026-05-05T21:05:51.897501+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:05:55.852445,2026-05-05T21:05:51.897501+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:05:58.551656,2026-05-05T21:05:51.897501+01:00,eur,1.1696,1.16965,1.169625
2026-05-05T21:06:01.406797,2026-05-05T21:06:00.893324+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:05.219802,2026-05-05T21:06:00.893324+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:08.102776,2026-05-05T21:06:00.893324+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:10.776552,2026-05-05T21:06:09.395899+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:13.671947,2026-05-05T21:06:09.395899+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:16.365379,2026-05-05T21:06:09.395899+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:19.218877,2026-05-05T21:06:18.286724+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:21.974130,2026-05-05T21:06:18.286724+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:24.842776,2026-05-05T21:06:18.286724+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:27.601508,2026-05-05T21:06:18.286724+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:30.293308,2026-05-05T21:06:27.436433+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:33.067247,2026-05-05T21:06:27.436433+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:35.584519,2026-05-05T21:06:27.436433+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:38.192446,2026-05-05T21:06:36.373818+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:41.085056,2026-05-05T21:06:36.373818+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:43.116882,2026-05-05T21:06:36.373818+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:44.343341,2026-05-05T21:06:36.373818+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:45.584257,2026-05-05T21:06:44.538964+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:46.826404,2026-05-05T21:06:44.538964+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:48.060529,2026-05-05T21:06:44.538964+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:49.218039,2026-05-05T21:06:44.538964+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:50.388413,2026-05-05T21:06:44.538964+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:51.567810,2026-05-05T21:06:44.538964+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:52.733858,2026-05-05T21:06:44.538964+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:53.946646,2026-05-05T21:06:53.547099+01:00,eur,1.16965,1.1697,1.169675
2026-05-05T21:06:55.167691,2026-05-05T21:06:53.547099+01:00,eur,1.16965,1.1697,1.169675
